CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_RAZAO_SOCIAL,CATEGORIA_UNIDADE,DS_TIPO_ESTABELECIMENTO,ENDERECO,NO_BAIRRO,CO_CEP,NO_MUNICIPIO,CO_MUNICIPIO_GESTOR,NU_TELEFONE,NO_EMAIL,LAT,LON,CO_NATUREZA_JUR,TP_GESTAO,CO_TIPO_ESTABELECIMENTO,"TO_CHAR(DT_ATUALIZACAO,'DD/MM/YYYY')"
3303906909663,6909663,UPA CENTRO UNIDADE DE PRONTO ATENDIMENTO,MUNICIPIO DE PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA WASHINGTON LUIZ, 600, CENTRO - CEP 25655006",CENTRO,25655006,PETROPOLIS,330390,2243-6706,upacentropetropolis@alcidescarneiro.com,-22.514313,-43.1815616,1244,M,008,26/09/2025
3303900068519,0068519,UPA ITAIPAVA UNIDADE DE PRONTO ATENDIMENTO,UPA ITAIPAVA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ESTRADA UNIAO E INDUSTRIA, 11755, ITAIPAVA - CEP 25730740",ITAIPAVA,25730740,PETROPOLIS,330390,(24)22494334,upaitaipavapetropolis@alcidescarneiro.com,-22.38824382353954,-43.13249856233597,1244,M,008,26/09/2025
3303904751140,4751140,UPH PEDRO DO RIO,UPH PEDRO DO RIO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ESTRADA UNIAO INDUSTRIA, S/N, PEDRO DO RIO - CEP 25750971",PEDRO DO RIO,25750971,PETROPOLIS,330390,2422232035,uph.pedrodorio@alcidescarneiro.com,-22.33181,-43.13151,1244,M,008,26/09/2025
3303905605334,5605334,UPH POSSE,UPH POSSE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ESTRADA UNIAO E INDUSTRIA, 33530, POSSE - CEP 25770480",POSSE,25770480,PETROPOLIS,330390,2422469056,adm-uph@alcidescarneiro.com,-22.254526681848304,-43.07490655419652,1244,M,008,26/09/2025
3303907869339,7869339,USA02 BASE DESCENTRALIZADA SAMU PETROPOLIS,MUNICIPIO DE PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680275",CENTRO,25680275,PETROPOLIS,330390,2422444150,,-22.4767816,-43.1721729,1244,M,008,23/07/2025
3303900158577,0158577,USB 015 BASE DESCENTRALIZADA SAMU PETROPOLIS,USR 015 BASE DESCENTRALIZADA SAMU PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680120",CENTRO,25680120,PETROPOLIS,330390,,,-22.476643826302123,-43.172122836112976,1244,M,008,13/08/2025
3303900447153,0447153,USB 019 BASE DESCENTRALIZADA SAMU PETROPOLIS,MUNICIPIO DE PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680276",CENTRO,25680276,PETROPOLIS,330390,,,-22.504845784964875,-43.17905366420746,1244,M,008,23/07/2025
3303900447188,0447188,USB 020 BASE DESCENTRALIZADA SAMU PETROPOLIS,MUNICIPIO DE PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680120",CENTRO,25680120,PETROPOLIS,330390,,,-22.4921562,-43.178485,1244,M,008,23/07/2025
3303909564217,9564217,USB 13 BASE DESCENTRALIZADA SAMU PETROPOLIS,USB 13 BASE DESCENTRALIZADA SAMU PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680276",CENTRO,25680276,PETROPOLIS,330390,,,-22.47653477418534,-43.17225694656372,1244,M,008,13/08/2025
3303907837054,7837054,USB11 BASE DESCENTRALIZADA SAMU PETROPOLIS,MUNICIPIO DE PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680120",CENTRO,25680120,PETROPOLIS,330390,2422444150,,-22.476703309238722,-43.17229986190796,1244,M,008,23/07/2025
3303907874359,7874359,USB12 BASE DESCENTRALIZADA SAMU PETROPOLIS,MUNICIPIO DE PETROPOLIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA BARAO DO RIO BRANCO, 1875, CENTRO - CEP 25680275",CENTRO,25680275,PETROPOLIS,330390,2422444150,,-22.4767816,-43.1721729,1244,M,008,23/07/2025
3303955925975,5925975,INTENSIVE SERVICOS MEDICOS,MAXIMIANO LARCHER SERVICOS MEDICOS LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA NILTON PENNA BOTELHO, 396, SALA 20, SAO JORGE - CEP 27197520",SAO JORGE,27197520,PINHEIRAL,330395,24 33230842,CAIOLARCHER@HOTMAIL.COM,-22.504191604303156,-44.010071754455566,2062,M,008,13/01/2026
3304007314612,7314612,PRONTO SOCORRO DE ARROZAL,SECRETARIA MUNICIPAL DE SAUDE DE PIRAI,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA ISAURA ROSA, 59, ARROZAL - CEP 27185000",ARROZAL,27185000,PIRAI,330400,(24)3333.1935,centralmarc@gmail.com,-22.601333218221185,-44.03423309326172,1031,M,008,05/02/2026
3304004625358,4625358,SAMU ARROZAL USB,SAMU BASE DESCENTRALIZADA PIRAI ARROZAL USB,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ISAURA ROSA, 90, ARROZAL - CEP 27175000",ARROZAL,27175000,PIRAI,330400,,,-22.6152377,-44.0580525,1031,M,008,14/05/2024
3304007235445,7235445,SAMU PIRAI USA,SAMU BASE DESCENTRALIZADA PIRAI USA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA HELIO DINNE DE SENNA, 60, CENTRO - CEP 27175000",CENTRO,27175000,PIRAI,330400,(24) 24119315,CENTRALMARC@GMAIL.COM,-22.628153005673386,-43.903963565826416,1031,M,008,17/09/2024
3304105552400,5552400,SAMU192 NOROESTE USB 11 PORCIUNCULA,SAMU192 NOROESTE USB 11 PORCIUNCULA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA SCHUWARTZ VIEIRA, 365, CENTRO - CEP 28390000",CENTRO,28390000,PORCIUNCULA,330410,2299204496,,-20.96204074189052,-42.04048812389374,1244,M,008,06/05/2025
3304117231148,7231148,SAMU PORTO REAL,SAMU BASE DESCENTRALIZADA PORTO REAL,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA RENATO MONTEIRO, 1235, NOVO HORIZONTE - CEP 27570000",NOVO HORIZONTE,27570000,PORTO REAL,330411,,,-22.417217537478102,-44.30365562438965,1244,M,008,08/11/2023
3304125793564,5793564,CAPE CENTRO DE ATENDIMENTO DE PEQUENAS EMERGENCIAS,SECRETARIA MUNICIPAL DE SAUDE DE QUATIS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AV AFONSO DE FREITAS LUSTOSA, 200, NOSSA SENHORA DO ROS - CEP 27430040",NOSSA SENHORA DO ROS,27430040,QUATIS,330412,2433532624,,-22.403518,-44.255421,1244,M,008,09/03/2026
3304146970680,6970680,SERVICO DE ATENDIMENTO MOVEL EM URGENCIA 01 SAMU192,MUNICIPIO DE QUEIMADOS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"R MAGUARI, 15, VILA DO CAMARIM - CEP 26383463",VILA DO CAMARIM,26383463,QUEIMADOS,330414,,samuqueimados@gmail.com,-22.70478,-43.5656,1244,M,008,08/01/2026
3304146975127,6975127,SERVICO DE ATENDIMENTO MOVEL EM URGENCIA 02 SAMU192,MUNICIPIO DE QUEIMADOS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"R MAGUARI, 15, VILA DO CAMARIM - CEP 26383463",VILA DO CAMARIM,26383463,QUEIMADOS,330414,,,-22.70478,-43.5656,1244,M,008,08/01/2026
3304149974121,9974121,SERVICO DE ATENDIMENTO MOVEL EM URGENCIA 03 SAMU192,MUNICIPIO DE QUEIMADOS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"R MAGUARI, 15, VILA DO CAMARIM - CEP 26383463",VILA DO CAMARIM,26383463,QUEIMADOS,330414,,,-22.70478,-43.5656,1244,M,008,07/04/2025
3304152267217,2267217,UNIDADE DE PRONTO ATENDIMENTO MARIO BARROS WAGNER,SECRETARIA MUNICIPAL DE SAUDE DE QUISSAMA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AV FRANCISCO MANHAES DA BOA MORTE, 319, BARRA DO FURADO - CEP 28736736",BARRA DO FURADO,28736736,QUISSAMA,330415,2227681236,semsa@quissama.rj.gov.br,-22.109537449160566,-41.4723801612854,1031,M,008,22/12/2025
3304207420625,7420625,NEWMED CENTRO DE SAUDE OCUPACIONAL,NEWMED CENTRO DE SAUDE OCUPACIONAL,UPA / Pronto atendimento,AMBULATORIO,"RUA 29 DE SETEMBRO, 174, COMERCIAL - CEP 27542030",COMERCIAL,27542030,RESENDE,330420,(24) 2109-3661,malunascimento@newmedsaudeocupacional.com.br,-22.46518792790098,-44.446070194244385,2062,M,016,02/08/2022
3304207035144,7035144,PRONTO ATENDIMENTO DO PARAISO VEREADOR JOEL PACHECO,SECRETARIA DE SAUDE DE RESENDE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA SAO JUDAS TADEU, 49, PARAISO - CEP 27535170",PARAISO,27535170,RESENDE,330420,(24) 3360-9571,pajoelpacheco@gmail.com,-22.454360712842483,-44.43369448184967,1244,M,008,09/04/2026
3304200556424,0556424,SAMU RESENDE BASE ENGENHEIRO PASSOS,MUNICIPIO DE RESENDE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA DAS CAMELIAS, S/N, COHAB, ENGENHEIRO PASSOS - CEP 27555971",ENGENHEIRO PASSOS,27555971,RESENDE,330420,192,,-22.499035123059834,-44.67465878900029,1244,M,008,08/10/2025
3304207241763,7241763,SAMU RESENDE UNIDADE DE SUPORTE AVANCADO,SECRETARIA MUNICIPAL DE SAUDE DE RESENDE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA SAO JUDAS TADEU, 49, PARAISO - CEP 27535170",PARAISO,27535170,RESENDE,330420,192,resendesamu@gmail.com,-22.453740997747712,-44.434306025505066,1244,M,008,08/10/2025
3304207241739,7241739,SAMU RESENDE UNIDADE DE SUPORTE BASICO,SECRETARIA MUNICIPAL DE SAUDE DE RESENDE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA SAO JUDAS TADEU, 49, PARAISO - CEP 27535170",PARAISO,27535170,RESENDE,330420,,resendesamu@gmail.com,-22.45439045909738,-44.433587193489075,1244,M,008,08/10/2025
3304206870066,6870066,UPA 24 HS RESENDE,SECRETARIA MUNICIPAL DE SAUDE DE RESENDE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA ADAUTO EMILIANO SOARES, S/N, QUADRA H, COMERCIAL NOVA RESEN - CEP 27521750",COMERCIAL NOVA RESEN,27521750,RESENDE,330420,(24) 3354-5075,resende.upa@gmail.com,-22.485764244823002,-44.49416756629944,1244,M,008,03/12/2025
3304307273495,7273495,SAMU 192 MOTOLANCIA,SECRETARIA MUNICIPAL DE SAUDE DE RIO BONITO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA MARTINHO ALMEIDA, 222, BLOCO C, MANGUEIRINHA - CEP 28800000",MANGUEIRINHA,28800000,RIO BONITO,330430,2127348231,samuriobonito192@gmail.com,-22.7151506237737,-42.63705649876372,1244,M,008,17/07/2025
3304305316324,5316324,SAMU 192 USA,SECRETARIA MUNICIPAL DE SAUDE DE RIO BONITO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA MARTINHO ALMEIDA, 222, BLOCO C, CENTRO - CEP 28800000",CENTRO,28800000,RIO BONITO,330430,2127348231,samuriobonito@hotmail.com,-22.715135778776038,-42.6370464404806,1244,M,008,17/07/2025
3304307273487,7273487,SAMU 192 USB,SECRETARIA MUNICIPAL DE SAUDE DE RIO BONITO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA MARTINHO ALMEIDA, 222, BLOCO C, MANGUEIRINHA - CEP 28800000",MANGUEIRINHA,28800000,RIO BONITO,330430,2127348231,samuriobonito192gmail.com,-22.715118459610082,-42.63702699446659,1244,M,008,17/07/2025
3304309176624,9176624,SAMU 192 USB 20,SECRETARIA MUNICIPAL DE SAUDE DE RIO BONITO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA MARTINHO ALMEIDA, 222, BLOCO C, MANGUEIRINHA - CEP 28800000",MANGUEIRINHA,28800000,RIO BONITO,330430,21 2734-8231,,-22.715101140441924,-42.63700285458713,1244,M,008,17/07/2025
3304306635172,6635172,UNIDADE DE PRONTO ATENDIMENTO UPA RIO BONITO,SECRETARIA MUNCIPAL DE SAUDE DE SRIO BONITO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RODOVIA BR 101, S/N, KM 265, PRACA CRUZEIRO - CEP 28800000",PRACA CRUZEIRO,28800000,RIO BONITO,330430,2127349818,uparb40@gmail.com,-22.7084,-42.626,1244,M,008,02/10/2025
3304407205554,7205554,SAMU RC UBS,SAMU BASE DESCENTRALIZADA RC USB,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RODOVIA FRANCISCO SATURNINO BRAGA, 9831, GUARITA - CEP 27460000",GUARITA,27460000,RIO CLARO,330440,33321611,fusarc.infdados@rioclaro.rj.gov.br,-22.725820688203164,-44.12811040878296,1244,M,008,21/06/2024
3304407205597,7205597,SAMU RC USA,SAMU BASE DESCENTRALIZADA RC USA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RODOVIA FRANCISCO SATURNINO BRAGA, 9831, GUARITA - CEP 27460000",GUARITA,27460000,RIO CLARO,330440,24 33321611,fusarc.infdados@rio claro.rj.gov.br,-22.72586027176966,-44.1281533241272,1244,M,008,21/06/2024
3304406231659,6231659,UNIDADE MEDICO HOSPITALAR PADRE ALFREDO OELKERS,SECRETARIA MUNICIPAL DE SAUDE DE RIO CLARO,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RODOVIA SATURNINO BRAGA, 651, RJ 155, LIDICE - CEP 27475000",LIDICE,27475000,RIO CLARO,330440,(24)33342830,gab.sms@rioclaro.rj.gov.br,-22.5633463,-44.1695129,1244,M,008,20/03/2026
3304507233833,7233833,SAMU RIO DAS FLORES,PREFEITURA MUNICIPAL DE RIO DAS FLORES,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA MARCELINO DO VALLE, 195, INGLESES - CEP 27660322",INGLESES,27660322,RIO DAS FLORES,330450,24581300,faturamentorf@gmail.com,-22.168181,-43.576885,1244,M,008,28/01/2026
3304520106453,0106453,UPA 24H VALMIR HESPANHOL,MUNICIPIO DE RIO DAS OSTRAS,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA DAS ACACIAS, S/N, ANCORA - CEP 28899422",ANCORA,28899422,RIO DAS OSTRAS,330452,22 27716372,upa.riodasostras@gmail.com,-22.48807399459362,-41.91357135772705,1244,M,008,16/12/2025
3304559971041,9971041,ABC REMOCOR,ABC REMOCOR LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA BARAO DE MESQUITA, 927, TIJUCA - CEP 20540002",TIJUCA,20540002,RIO DE JANEIRO,330455,,remocor@remocor.com.br,-22.9035,-42.2096,2240,M,008,24/11/2025
3304554561244,4561244,ADMAR HORN FILHO CLINICA DE PSICANALISE,ADMAR HORN FILHO CLINICA DE PSICANALISE LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA VISCONDE DE PIRAJA, 407, SALA 604, IPANEMA - CEP 22410003",IPANEMA,22410003,RIO DE JANEIRO,330455,2127560603,ascontec@ascontec.com.br,-22.984112,-43.207414,2240,M,008,02/04/2024
3304559993576,9993576,AMIL RESGATE,CEMED CARE EMPRESA DE ATENDIMENTO CLINICO GERAL LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AV JORGE CURI, 550, BL E TERREO, BARRA DA TIJUCA - CEP 22775001",BARRA DA TIJUCA,22775001,RIO DE JANEIRO,330455,2131422760,almeida.camila@amil.com.br,-22.99179,-43.37045,2062,M,008,27/10/2025
3304557223005,7223005,CLINICA TOTAL KIDS,SERVICOS MEDICOS GERAIS SERMEG LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA ANGELICA MOTA, 51, OLARIA - CEP 21021490",OLARIA,21021490,RIO DE JANEIRO,330455,(21) 2323 - 0303,FATURAMENTO@CLINICATOTALKIDS.COM.BR,-22.084,-43.026,2062,M,008,07/01/2026
3304559213759,9213759,CLINICA TOTAL KIDS,SERVICOS MEDICOS GERAIS SERMEG LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA BATURITE, 19, BONSUCESSO - CEP 21040310",BONSUCESSO,21040310,RIO DE JANEIRO,330455,(21) 2323 - 0505,FATURAMENTO@CLINICATOTALKIDS.COM.BR,-22.08635,-43.025341,2062,M,008,25/03/2026
3304557886853,7886853,CTI COR,CTI COR CENTRO DE TRATAMENTO INTENSIVO LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"R 08 DE DEZEMBRO, 353, E 361, VILA ISABEL - CEP 20550200",VILA ISABEL,20550200,RIO DE JANEIRO,330455,(21) 2507-6754,lucio@cticor.com.br,-22.910007,-43.240343,2062,M,008,08/12/2025
3304554162706,4162706,EQUILIBRIO ISH,EQUILIBRIO INSTITUTO DE SAUDE HUMANIZADA OCUPACIONAL LTDA,UPA / Pronto atendimento,UNIDADE BASICA DE SAUDE,"AV DAS AMERICAS, 16325, SL 304, RECREIO DOS BANDEIRA - CEP 22790703",RECREIO DOS BANDEIRA,22790703,RIO DE JANEIRO,330455,,,-23.015458,-43.4694401,2062,M,001,24/04/2023
3304554717015,4717015,EQUIPE BEM NASCIDO,EQUIPE BEM NASCIDO ENFERMAGEM OBSTETRICA LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA LEITE LEAL, 135, APTO 802 BLC 1, LARANJEIRAS - CEP 22240100",LARANJEIRAS,22240100,RIO DE JANEIRO,330455,,,-22.9366147,-43.18779976646602,2062,M,008,19/02/2025
3304556670504,6670504,LLAK MEDICINA NEONATAL BANGU,LLAK MEDICINA NEONATAL LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"SILVA CARDOSO, 689, 3 ANDAR, BANGU - CEP 21810031",BANGU,21810031,RIO DE JANEIRO,330455,21 24132003,llak@neonatal.com.br,-22.463,-43.463,2062,M,008,13/01/2026
3304554985133,4985133,MARIA EMYLLIA POLESHUCK,MARIA EMYLLIA POLESHUCK TERAPEUTA OCUPACIONAL LTDA,UPA / Pronto atendimento,UNIDADE BASICA DE SAUDE,"LRG DO MACHADO, 29, SAL 1118, CATETE - CEP 22221901",CATETE,22221901,RIO DE JANEIRO,330455,(21)7278-8745,MARY.POLESHUCKESTUDOS@GMAIL.COM,-22.876,-43.22,2062,M,001,13/01/2026
3304555750520,5750520,NUCLEO DE MEDICINA AVANCADA HAVAI,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA GENERAL POLIDORO, 99, BOTAFOGO - CEP 22280004",BOTAFOGO,22280004,RIO DE JANEIRO,330455,(11)40859057,luciana.tamaoki@preventsenior.com.br,-22.9544359,-43.1864473,2062,M,008,06/10/2025
3304554552717,4552717,RAFAELA PAES TERAPIA OCUPACIONAL,RAFAELA PAES TERAPIA OCUPACIONAL LTDA,UPA / Pronto atendimento,UNIDADE BASICA DE SAUDE,"EST CORONEL VIEIRA, 205, BLOCO 2 APT 1404, IRAJA - CEP 21220310",IRAJA,21220310,RIO DE JANEIRO,330455,,,-22.849087182620103,-43.3191687,2062,M,001,27/03/2024
3304550765384,0765384,REMOVIP,REMOVIP SERVICO MEDICO LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA JOAQUIM MARTINS, 400, PIEDADE - CEP 20745230",PIEDADE,20745230,RIO DE JANEIRO,330455,,,-22.898792,-43.311735,2062,M,008,27/02/2026
3304555788234,5788234,SISTEMA DE EMERGENCIA MOVEL DE BRASILIA FILIAL R EMANCIPACAO,SISTEMA DE EMERGENCIA MOVEL DE BRASILIA LTDA,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"R EMANCIPACAO, 29, SAO CRISTOVAO - CEP 20910080",SAO CRISTOVAO,20910080,RIO DE JANEIRO,330455,,,-22.9464448,-43.6826637,2062,M,008,01/08/2025
3304556716938,6716938,SMS CENTRO DE EMERGENCIA REGIONAL CER BARRA AP 40,SMS RIO CENTRO DE EMERGENCIA REGIONAL CER BARRA AP 40,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA AYRTON SENNA, 2000, BARRA DA TIJUCA - CEP 22793000",BARRA DA TIJUCA,22793000,RIO DE JANEIRO,330455,35507060,coord.emerg.barra.riosaude@gmail.com,-22.594,-43.2715093,1031,M,008,25/03/2026
3304559160876,9160876,SMS CENTRO DE EMERGENCIA REGIONAL CER CAMPO GRANDE AP 52,EMPRESA PUBLICA DE SAUDE DO RIO DE JANEIRO S A RIOSAUDE,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AVENIDA CESARIO DE MELO, 3215, CAMPO GRANDE - CEP 23050101",CAMPO GRANDE,23050101,RIO DE JANEIRO,330455,2333-6797,direcao.hmrf@igedes.org.br,-22.908061044663658,-43.56238079119834,2011,M,008,25/03/2026
3304556716911,6716911,SMS CENTRO DE EMERGENCIA REGIONAL CER CENTRO AP 10,SMS RIO CENTRO DE EMERGENCIA REGIONAL CER CENTRO AP 10,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA FREI CANECA, 50, PROXIMO AO NRO 52, CENTRO - CEP 20211030",CENTRO,20211030,RIO DE JANEIRO,330455,2131112607,cercentro.faturamento@gmail.com,-22.9030885,-43.20800335,1031,M,008,10/04/2026
3304556716849,6716849,SMS CENTRO DE EMERGENCIA REGIONAL CER LEBLON AP 21,SMS RIO CENTRO DE EMERGENCIA REGIONAL CER LEBLON AP 21,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA MARIO RIBEIRO, 1080, LEBLON - CEP 22430160",LEBLON,22430160,RIO DE JANEIRO,330455,2529-9227,coord.adm.cerleblon@fas.org.br,-22.9766497,-43.2190085,1031,M,008,24/03/2026
3304559654151,9654151,SMS CENTRO DE EMERGENCIA REGIONAL CER REALENGO AP 51,SMS RIO CENTRO DE EMERGENCIA REGIONAL CER REALENGO AP 51,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA NILOPOLIS, 329, REALENGO - CEP 21725090",REALENGO,21725090,RIO DE JANEIRO,330455,(21) 2042-2096,faturamento.hmas@vivario.org.br,-22.86607,-43.43868,1031,M,008,24/03/2026
3304556995446,6995446,SMS CENTRO DE EMERGENCIA REGIONAL CER SANTA CRUZ AP 53,SMS RIO CENTRO DE EMERGENCIA REGIONAL CER SANTA CRUZ AP 53,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA DO PRADO, 325, SANTA CRUZ - CEP 23555012",SANTA CRUZ,23555012,RIO DE JANEIRO,330455,3365 5201,cnes.hmp2@spdm-pais.org.br,-22.9035,-43.2085,1031,M,008,27/03/2026
3304557107366,7107366,SMS RIO COORD DE EMERGENCIA REGIONAL CER ILHA DO GOV AP 31,SMS RIO COORD DE EMERGENCIA REGIONAL CER ILHA DO GOV AP 31,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ESTRADA DO GALEAO, 2920, PORTUGUESA - CEP 21931582",PORTUGUESA,21931582,RIO DE JANEIRO,330455,21 38122400,faturamento.cerilha@cejam.org.br,-22.8052174,-43.2110472,1031,M,008,07/04/2026
3304556575900,6575900,SMS UPA 24H CIDADE DE DEUS AP 40,SMS UPA 24H CIDADE DE DEUS AP 40,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA EDGAR WERNECK, S/N, SEM, CIDADES DE DEUS - CEP 22763010",CIDADES DE DEUS,22763010,RIO DE JANEIRO,330455,21 22323173,gestaoupacdd.riosaude@gmail.com,-22.95728,-43.35958,1031,M,008,25/03/2026
3304556512925,6512925,SMS UPA 24H COMPLEXO DO ALEMAO AP 31,SMS RIO UPA 24H COMPLEXO DO ALEMAO AP 31,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ESTRADA DO ITARARE, 951, RAMOS - CEP 21061240",RAMOS,21061240,RIO DE JANEIRO,330455,,suporte.upa@vivario.org.br,-22.8655623,-43.2685842,1031,M,008,24/03/2026
3304556680704,6680704,SMS UPA 24H COSTA BARROS AP 33,SMS RIO UPA 24H COSTA BARROS AP 33,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"EST DE BOTAFOGO, S/N, COSTA BARROS - CEP 21532200",COSTA BARROS,21532200,RIO DE JANEIRO,330455,25086990,dpupacostabarros.riosaude@gmail.com,-22.821782080206773,-43.36872339248657,1031,M,008,25/03/2026
3304550932280,0932280,SMS UPA 24H DEL CASTILHO AP 32,SMS RIO UPA 24H DEL CASTILHO AP 32,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA LAGO VERDE, S/N, INHAUMA - CEP 21051360",INHAUMA,21051360,RIO DE JANEIRO,330455,(21) 96523-0902,dpupadc2.riosaude@gmail.com,-22.872884419228335,-43.271459308523966,1031,M,008,25/03/2026
3304556631169,6631169,SMS UPA 24H ENGENHO DE DENTRO AP 32,SMS RIO UPA 24H ENGENHO DE DENTRO AP 32,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"RUA BERNARDO, S/N, ENGENHO DE DENTRO - CEP 20745270",ENGENHO DE DENTRO,20745270,RIO DE JANEIRO,330455,25920-502,dp.upaengenhodedentro@cvbsaude.org,-22.876652,-43.2278,1031,M,008,08/04/2026
3304556598544,6598544,SMS UPA 24H JOAO XXIII AP 53,SMS RIO UPA 24H JOAO XXIII AP 53,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AV JOAO XXIII, S/N, SANTA CRUZ - CEP 23570000",SANTA CRUZ,23570000,RIO DE JANEIRO,330455,24165719/31575411,dpupajoao23.riosaude@gmail.com,-22.8962961,-43.736719,1031,M,008,25/03/2026
3304556661904,6661904,SMS UPA 24H MADUREIRA AP 33,SMS RIO UPA 24H MADUREIRA AP 33,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"PRACA DOS LAVRADORES, S/N, MADUREIRA - CEP 21310190",MADUREIRA,21310190,RIO DE JANEIRO,330455,33582994,faturamento.riosaude@gmail.com,-22.88262004857943,-43.34477663040161,1031,M,008,25/03/2026
3304557101856,7101856,SMS UPA 24H MAGALHAES BASTOS AP 51,SMS RIO UPA 24H MAGALHAES BASTOS AP 51,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"ESTRADA MANUEL NOGUEIRA DE SA, S/N, UPA, MAGALHAES BASTOS - CEP 21745290",MAGALHAES BASTOS,21745290,RIO DE JANEIRO,330455,35507080,rejanec174.riosaude@gmail.com,-22.90355,-43.20877,1031,M,008,25/03/2026
3304556421482,6421482,SMS UPA 24H MANGUINHOS AP 31,SMS RIO UPA 24H MANGUINHOS AP 31,UPA / Pronto atendimento,PRONTO ATENDIMENTO,"AV DOM HELDER CAMARA, 1390, BENFICA - CEP 20973011",BENFICA,20973011,RIO DE JANEIRO,330455,2332-2407,suporte.upa@vivario.org.br,-22.88349685,-43.32355672509527,1031,M,008,24/03/2026
